province,max,min,rain,humidi,date
Ho Chi Minh City,32,25,0.5,80,11/15/2016
Ho Chi Minh City,32,25,10.3,80,11/15/2017
Ho Chi Minh City,34,26,0,72,11/15/2018
Ho Chi Minh City,31,23,2,79,11/15/2019
Ho Chi Minh City,32,25,0,74,11/15/2020
Ho Chi Minh City,33,24,1.1,84,11/16/2009
Ho Chi Minh City,32,24,10.7,87,11/16/2010
Ho Chi Minh City,31,24,2.7,85,11/16/2011
Ho Chi Minh City,30,24,4.2,90,11/16/2012
Ho Chi Minh City,32,23,1.7,83,11/16/2013
Ho Chi Minh City,33,24,0,75,11/16/2014
Ho Chi Minh City,34,25,0.3,71,11/16/2015
Ho Chi Minh City,33,25,1.8,78,11/16/2016
Ho Chi Minh City,33,25,0,78,11/16/2017
Ho Chi Minh City,34,26,0,72,11/16/2018
Ho Chi Minh City,32,24,1.7,76,11/16/2019
Ho Chi Minh City,32,26,8.8,74,11/16/2020
Ho Chi Minh City,30,24,15.6,91,11/6/2009
Ho Chi Minh City,30,23,10.4,88,11/6/2010
Ho Chi Minh City,30,24,16,89,11/6/2011
Ho Chi Minh City,32,24,1.5,85,11/6/2012
Ho Chi Minh City,33,25,11.4,81,11/6/2013
Ho Chi Minh City,34,25,1.6,78,11/6/2014
Ho Chi Minh City,32,25,0.4,79,11/6/2015
Ho Chi Minh City,29,25,7.9,91,11/6/2016
Ho Chi Minh City,33,25,0.2,75,11/6/2017
Ho Chi Minh City,35,26,1.2,72,11/6/2018
Ho Chi Minh City,31,25,14.4,83,11/6/2019
Ho Chi Minh City,31,25,27.4,76,11/6/2020
Ho Chi Minh City,29,24,52.9,94,11/3/2009
Ho Chi Minh City,31,24,18.6,91,11/3/2010
Ho Chi Minh City,32,24,1.4,81,11/3/2011
Ho Chi Minh City,33,25,4.1,82,11/3/2012
Ho Chi Minh City,34,24,0.5,77,11/3/2013
Ho Chi Minh City,32,25,5,82,11/3/2014
Ho Chi Minh City,34,25,10.3,72,11/3/2015
Ho Chi Minh City,32,25,8.8,81,11/3/2016
Ho Chi Minh City,33,23,0.4,74,11/3/2017
Ho Chi Minh City,34,25,0.4,69,11/3/2018
Ho Chi Minh City,31,25,15.3,84,11/3/2019
Ho Chi Minh City,32,25,0.5,76,11/3/2020
Ho Chi Minh City,32,23,3.6,79,11/18/2009
Ho Chi Minh City,31,24,9.2,89,11/18/2010
Ho Chi Minh City,32,24,16.5,87,11/18/2011
Ho Chi Minh City,32,24,5.7,83,11/18/2012
Ho Chi Minh City,33,24,3.1,79,11/18/2013
Ho Chi Minh City,33,24,0.2,71,11/18/2014
Ho Chi Minh City,34,25,2.8,73,11/18/2015
Ho Chi Minh City,32,25,0.7,80,11/18/2016
Ho Chi Minh City,33,26,8.9,82,11/18/2017
Ho Chi Minh City,30,25,2.2,76,11/18/2018
Ho Chi Minh City,31,25,5.7,78,11/18/2019
Ho Chi Minh City,34,27,0.2,72,11/18/2020
Ho Chi Minh City,32,23,8.6,79,11/19/2009
Ho Chi Minh City,30,23,20.2,90,11/19/2010
Ho Chi Minh City,31,24,10.7,86,11/19/2011
Ho Chi Minh City,33,24,0.4,81,11/19/2012
Ho Chi Minh City,32,23,3.2,77,11/19/2013
Ho Chi Minh City,33,23,1.9,73,11/19/2014
Ho Chi Minh City,34,25,0.4,68,11/19/2015
Ho Chi Minh City,33,25,6.3,80,11/19/2016
Ho Chi Minh City,26,25,41.5,92,11/19/2017
Ho Chi Minh City,30,24,13.5,81,11/19/2018
Ho Chi Minh City,32,24,0.5,74,11/19/2019
Ho Chi Minh City,32,26,15.3,77,11/19/2020
Ho Chi Minh City,30,22,6.8,82,11/20/2009
Ho Chi Minh City,31,22,3.5,88,11/20/2010
Ho Chi Minh City,32,23,0.1,83,11/20/2011
Ho Chi Minh City,32,25,1.5,80,11/20/2012
Ho Chi Minh City,32,23,5.9,78,11/20/2013
Ho Chi Minh City,33,24,1.4,76,11/20/2014
Ho Chi Minh City,34,26,0,65,11/20/2015
Ho Chi Minh City,33,25,19.4,81,11/20/2016
Ho Chi Minh City,31,24,3.9,85,11/20/2017
Ho Chi Minh City,33,25,0.3,75,11/20/2018
Ho Chi Minh City,32,24,0.1,71,11/20/2019
Ho Chi Minh City,32,25,9.6,76,11/20/2020
Ho Chi Minh City,31,24,7.1,88,11/12/2009
Ho Chi Minh City,31,22,3.6,85,11/12/2010
Ho Chi Minh City,31,23,1,84,11/12/2011
Ho Chi Minh City,33,25,1.3,79,11/12/2012
Ho Chi Minh City,34,24,8.6,82,11/12/2013
Ho Chi Minh City,33,25,3.1,79,11/12/2014
Ho Chi Minh City,34,26,0,67,11/12/2015
Ho Chi Minh City,32,25,1.1,78,11/12/2016
Ho Chi Minh City,33,25,0.2,79,11/12/2017
Ho Chi Minh City,33,26,7,74,11/12/2018
Ho Chi Minh City,31,22,0.1,82,11/12/2019
Ho Chi Minh City,33,24,4.5,78,11/12/2020
Ho Chi Minh City,28,22,0,74,11/22/2009
Ho Chi Minh City,30,23,25.7,90,11/22/2010
Ho Chi Minh City,32,23,0.7,79,11/22/2011
Ho Chi Minh City,33,25,12.9,81,11/22/2012
Ho Chi Minh City,31,23,1.4,82,11/22/2013
Ho Chi Minh City,32,24,3.5,80,11/22/2014
Ho Chi Minh City,33,25,4.6,71,11/22/2015
Ho Chi Minh City,31,25,3.7,84,11/22/2016
Ho Chi Minh City,33,26,0.1,75,11/22/2017
Ho Chi Minh City,37,25,0,70,11/22/2018
Ho Chi Minh City,31,24,0.2,74,11/22/2019
Ho Chi Minh City,33,26,0.3,73,11/22/2020
Ho Chi Minh City,29,22,0.3,76,11/23/2009
Ho Chi Minh City,31,24,23.8,90,11/23/2010
Ho Chi Minh City,32,24,3.6,80,11/23/2011
Ho Chi Minh City,33,25,4.5,79,11/23/2012
Ho Chi Minh City,32,24,0.2,77,11/23/2013
Ho Chi Minh City,32,24,1.5,82,11/23/2014
Ho Chi Minh City,33,25,1.9,69,11/23/2015
Ho Chi Minh City,32,25,2.4,83,11/23/2016
Ho Chi Minh City,34,26,0.3,76,11/23/2017
Ho Chi Minh City,32,25,0,67,11/23/2018
Ho Chi Minh City,32,24,5.8,78,11/23/2019
Ho Chi Minh City,33,26,3.1,73,11/23/2020
Ho Chi Minh City,33,25,4.1,85,11/13/2009
Ho Chi Minh City,31,23,7.6,85,11/13/2010
Ho Chi Minh City,32,23,5.1,83,11/13/2011
Ho Chi Minh City,33,24,1,80,11/13/2012
Ho Chi Minh City,32,24,4.3,83,11/13/2013
Ho Chi Minh City,33,25,2.6,79,11/13/2014
Ho Chi Minh City,34,25,0.7,72,11/13/2015
Ho Chi Minh City,32,25,1.1,77,11/13/2016
Ho Chi Minh City,33,26,25.8,82,11/13/2017
Ho Chi Minh City,33,25,0.6,74,11/13/2018
Ho Chi Minh City,31,23,1.4,83,11/13/2019
Ho Chi Minh City,32,24,1.2,76,11/13/2020
Ho Chi Minh City,30,23,0.5,82,11/25/2009
Ho Chi Minh City,33,24,0.2,86,11/25/2010
Ho Chi Minh City,29,23,2.1,85,11/25/2011
Ho Chi Minh City,33,24,0.1,76,11/25/2012
Ho Chi Minh City,33,24,8.1,83,11/25/2013
Ho Chi Minh City,32,25,7.9,80,11/25/2014
Ho Chi Minh City,33,26,3.3,72,11/25/2015
Ho Chi Minh City,31,25,3.9,80,11/25/2016
Ho Chi Minh City,33,25,0.6,74,11/25/2017
Ho Chi Minh City,26,24,253.3,86,11/25/2018
Ho Chi Minh City,31,24,10.1,82,11/25/2019
Ho Chi Minh City,32,25,0.8,72,11/25/2020
Ho Chi Minh City,32,23,4.2,83,11/17/2009
Ho Chi Minh City,31,24,8.5,88,11/17/2010
Ho Chi Minh City,32,24,4.1,84,11/17/2011
Ho Chi Minh City,32,24,2.9,86,11/17/2012
Ho Chi Minh City,33,25,2.9,80,11/17/2013
Ho Chi Minh City,33,24,0.1,75,11/17/2014
Ho Chi Minh City,34,25,0.6,72,11/17/2015
Ho Chi Minh City,33,25,5.8,78,11/17/2016
Ho Chi Minh City,33,26,5.9,80,11/17/2017
Ho Chi Minh City,33,26,0,73,11/17/2018
Ho Chi Minh City,32,25,0.8,77,11/17/2019
Ho Chi Minh City,33,26,0.2,74,11/17/2020
Ho Chi Minh City,25,23,18.6,94,11/26/2009
Ho Chi Minh City,30,23,5.3,88,11/26/2010
Ho Chi Minh City,32,23,9.3,85,11/26/2011
Ho Chi Minh City,33,24,1,76,11/26/2012
Ho Chi Minh City,33,24,20.9,82,11/26/2013
Ho Chi Minh City,32,24,8.6,82,11/26/2014
Ho Chi Minh City,33,25,3.7,70,11/26/2015
Ho Chi Minh City,32,25,0.2,80,11/26/2016
Ho Chi Minh City,34,25,0.3,70,11/26/2017
Ho Chi Minh City,26,23,53.4,91,11/26/2018
Ho Chi Minh City,33,25,0.7,79,11/26/2019
Ho Chi Minh City,34,26,0,68,11/26/2020
Ho Chi Minh City,30,22,4.2,89,11/27/2009
Ho Chi Minh City,30,23,0.7,88,11/27/2010
Ho Chi Minh City,32,24,6.2,85,11/27/2011
Ho Chi Minh City,33,25,4.1,78,11/27/2012
Ho Chi Minh City,33,25,13.5,80,11/27/2013
Ho Chi Minh City,32,24,2.8,81,11/27/2014
Ho Chi Minh City,33,24,2.5,67,11/27/2015
Ho Chi Minh City,33,25,3.1,78,11/27/2016
Ho Chi Minh City,34,25,0,68,11/27/2017
Ho Chi Minh City,32,24,1.4,81,11/27/2018
Ho Chi Minh City,32,24,3.2,79,11/27/2019
Ho Chi Minh City,32,25,0.1,70,11/27/2020
Ho Chi Minh City,33,23,4.1,83,11/28/2009
Ho Chi Minh City,32,24,10.7,86,11/28/2010
Ho Chi Minh City,31,24,2.1,86,11/28/2011
Ho Chi Minh City,34,24,0,75,11/28/2012
Ho Chi Minh City,33,25,6.7,80,11/28/2013
Ho Chi Minh City,32,24,1.8,81,11/28/2014
Ho Chi Minh City,34,25,2.6,68,11/28/2015
Ho Chi Minh City,33,25,1,77,11/28/2016
Ho Chi Minh City,33,25,2.9,74,11/28/2017
Ho Chi Minh City,32,25,0.5,79,11/28/2018
Ho Chi Minh City,32,24,0.1,76,11/28/2019
Ho Chi Minh City,33,25,4.9,69,11/28/2020
Ho Chi Minh City,27,23,0.1,86,11/30/2009
Ho Chi Minh City,32,24,2.7,84,11/30/2010
Ho Chi Minh City,32,24,1.4,83,11/30/2011
Ho Chi Minh City,33,24,0,74,11/30/2012
Ho Chi Minh City,32,23,0,78,11/30/2013
Ho Chi Minh City,30,24,0.9,81,11/30/2014
Ho Chi Minh City,34,26,1.9,69,11/30/2015
Ho Chi Minh City,32,25,16.5,80,11/30/2016
Ho Chi Minh City,34,25,0,70,11/30/2017
Ho Chi Minh City,32,25,0.8,74,11/30/2018
Ho Chi Minh City,33,25,0.1,74,11/30/2019
Ho Chi Minh City,24,24,10,91,11/30/2020
Ho Chi Minh City,28,22,0.2,80,11/24/2009
Ho Chi Minh City,31,25,4.1,88,11/24/2010
Ho Chi Minh City,31,23,3.1,79,11/24/2011
Ho Chi Minh City,33,25,0.7,77,11/24/2012
Ho Chi Minh City,33,24,5.8,78,11/24/2013
Ho Chi Minh City,32,24,4.1,82,11/24/2014
Ho Chi Minh City,34,26,0.6,68,11/24/2015
Ho Chi Minh City,32,25,0.6,81,11/24/2016
Ho Chi Minh City,33,26,1,75,11/24/2017
Ho Chi Minh City,29,25,9.5,72,11/24/2018
Ho Chi Minh City,32,24,13.4,80,11/24/2019
Ho Chi Minh City,34,26,0.9,71,11/24/2020
Ho Chi Minh City,32,24,3.7,80,12/2/2009
Ho Chi Minh City,31,24,0.2,83,12/2/2010
Ho Chi Minh City,31,23,3,81,12/2/2011
Ho Chi Minh City,33,24,0.5,74,12/2/2012
Ho Chi Minh City,31,22,0,73,12/2/2013
Ho Chi Minh City,32,25,1.1,82,12/2/2014
Ho Chi Minh City,33,26,1.4,71,12/2/2015
Ho Chi Minh City,30,24,0.5,80,12/2/2016
Ho Chi Minh City,32,25,6.6,75,12/2/2017
Ho Chi Minh City,33,25,0,73,12/2/2018
Ho Chi Minh City,31,23,0.6,73,12/2/2019
Ho Chi Minh City,31,25,8.4,77,12/2/2020
Ho Chi Minh City,32,24,2.6,77,12/3/2009
Ho Chi Minh City,31,24,1.1,82,12/3/2010
Ho Chi Minh City,30,23,3.8,84,12/3/2011
Ho Chi Minh City,33,25,0,74,12/3/2012
Ho Chi Minh City,32,22,0,75,12/3/2013
Ho Chi Minh City,31,24,4,83,12/3/2014
Ho Chi Minh City,34,26,0,67,12/3/2015
Ho Chi Minh City,32,24,0.8,75,12/3/2016
Ho Chi Minh City,33,25,3.1,76,12/3/2017
Ho Chi Minh City,33,26,0,71,12/3/2018
Ho Chi Minh City,29,22,0.4,71,12/3/2019
Ho Chi Minh City,31,23,0.2,72,12/3/2020
Ho Chi Minh City,33,22,0,75,12/7/2009
Ho Chi Minh City,33,24,3.3,82,12/7/2010
Ho Chi Minh City,31,23,5.3,84,12/7/2011
Ho Chi Minh City,33,25,12.5,79,12/7/2012
Ho Chi Minh City,31,22,0.3,76,12/7/2013
Ho Chi Minh City,31,24,1.5,83,12/7/2014
Ho Chi Minh City,34,25,6.7,68,12/7/2015
Ho Chi Minh City,32,24,13.6,79,12/7/2016
Ho Chi Minh City,34,26,0,72,12/7/2017
Ho Chi Minh City,33,26,0,72,12/7/2018
Ho Chi Minh City,30,21,0,62,12/7/2019
Ho Chi Minh City,32,24,2.1,72,12/7/2020
Ho Chi Minh City,30,23,0,74,11/21/2009
Ho Chi Minh City,31,24,20.9,88,11/21/2010
Ho Chi Minh City,32,24,1.9,80,11/21/2011
Ho Chi Minh City,33,25,15.6,81,11/21/2012
Ho Chi Minh City,29,24,4.7,86,11/21/2013
Ho Chi Minh City,32,24,7.6,78,11/21/2014
Ho Chi Minh City,34,25,0.8,66,11/21/2015
Ho Chi Minh City,32,25,9.8,82,11/21/2016
Ho Chi Minh City,33,25,0.3,78,11/21/2017
Ho Chi Minh City,33,25,0.1,73,11/21/2018
Ho Chi Minh City,33,24,0,68,11/21/2019
Ho Chi Minh City,32,26,10.2,75,11/21/2020
Ho Chi Minh City,33,22,0,72,12/8/2009
Ho Chi Minh City,33,23,0.8,79,12/8/2010
Ho Chi Minh City,31,24,2.4,83,12/8/2011
Ho Chi Minh City,33,24,2.2,80,12/8/2012
Ho Chi Minh City,32,22,0,74,12/8/2013
Ho Chi Minh City,31,23,0.7,79,12/8/2014
Ho Chi Minh City,34,25,0.6,69,12/8/2015
Ho Chi Minh City,32,24,14.7,81,12/8/2016
Ho Chi Minh City,31,25,0.1,74,12/8/2017
Ho Chi Minh City,34,26,0,66,12/8/2018
Ho Chi Minh City,30,22,0,68,12/8/2019
Ho Chi Minh City,31,24,0,72,12/8/2020
Ho Chi Minh City,30,23,0.5,82,11/29/2009
Ho Chi Minh City,33,24,11.4,87,11/29/2010
Ho Chi Minh City,32,23,2.1,82,11/29/2011
Ho Chi Minh City,33,24,0,74,11/29/2012
Ho Chi Minh City,33,24,4.6,79,11/29/2013
Ho Chi Minh City,32,24,0.1,79,11/29/2014
Ho Chi Minh City,34,26,2.2,68,11/29/2015
Ho Chi Minh City,33,24,13.6,76,11/29/2016
Ho Chi Minh City,30,25,9.5,81,11/29/2017
Ho Chi Minh City,33,25,0.1,74,11/29/2018
Ho Chi Minh City,33,25,0.2,73,11/29/2019
Ho Chi Minh City,29,25,13.7,82,11/29/2020
Ho Chi Minh City,34,23,0,70,12/9/2009
Ho Chi Minh City,31,23,1,81,12/9/2010
Ho Chi Minh City,31,24,5.1,85,12/9/2011
Ho Chi Minh City,33,24,0.3,78,12/9/2012
Ho Chi Minh City,32,22,0,77,12/9/2013
Ho Chi Minh City,31,23,0.5,77,12/9/2014
Ho Chi Minh City,34,26,13.6,73,12/9/2015
Ho Chi Minh City,31,24,8.3,82,12/9/2016
Ho Chi Minh City,31,22,0.1,69,12/9/2017
Ho Chi Minh City,34,26,0,67,12/9/2018
Ho Chi Minh City,32,20,0,70,12/9/2019
Ho Chi Minh City,30,25,0,72,12/9/2020
Ho Chi Minh City,35,23,0,75,12/5/2009
Ho Chi Minh City,31,23,2.3,82,12/5/2010
Ho Chi Minh City,30,22,0,76,12/5/2011
Ho Chi Minh City,36,24,0,74,12/5/2012
Ho Chi Minh City,30,23,1.6,83,12/5/2013
Ho Chi Minh City,32,24,0.7,79,12/5/2014
Ho Chi Minh City,33,25,1,65,12/5/2015
Ho Chi Minh City,32,25,5.1,73,12/5/2016
Ho Chi Minh City,33,25,6.2,77,12/5/2017
Ho Chi Minh City,34,26,0,66,12/5/2018
Ho Chi Minh City,31,21,0,65,12/5/2019
Ho Chi Minh City,31,24,0,68,12/5/2020
Ho Chi Minh City,33,22,0,77,12/6/2009
Ho Chi Minh City,31,24,0.8,83,12/6/2010
Ho Chi Minh City,31,22,1.9,80,12/6/2011
Ho Chi Minh City,33,24,0,76,12/6/2012
Ho Chi Minh City,30,23,0.6,78,12/6/2013
Ho Chi Minh City,31,24,4.4,82,12/6/2014
Ho Chi Minh City,34,26,0.1,66,12/6/2015
Ho Chi Minh City,32,25,10.1,76,12/6/2016
Ho Chi Minh City,33,24,0.1,72,12/6/2017
Ho Chi Minh City,34,26,0.7,69,12/6/2018
Ho Chi Minh City,31,22,0,64,12/6/2019
Ho Chi Minh City,33,23,0,70,12/6/2020
Ho Chi Minh City,32,22,0.3,75,12/4/2009
Ho Chi Minh City,32,23,0.5,81,12/4/2010
Ho Chi Minh City,30,21,0.1,82,12/4/2011
Ho Chi Minh City,33,25,5.3,76,12/4/2012
Ho Chi Minh City,32,23,7.2,78,12/4/2013
Ho Chi Minh City,31,24,1.4,82,12/4/2014
Ho Chi Minh City,33,27,0,59,12/4/2015
Ho Chi Minh City,33,25,0.3,74,12/4/2016
Ho Chi Minh City,32,26,8.2,77,12/4/2017
Ho Chi Minh City,34,26,0,69,12/4/2018
Ho Chi Minh City,30,21,0,69,12/4/2019
Ho Chi Minh City,32,22,0,65,12/4/2020
Ho Chi Minh City,33,23,0,71,12/13/2009
Ho Chi Minh City,33,24,4.6,82,12/13/2010
Ho Chi Minh City,25,22,0.4,80,12/13/2011
Ho Chi Minh City,33,25,10,77,12/13/2012
Ho Chi Minh City,32,25,3.1,77,12/13/2013
Ho Chi Minh City,31,23,4.4,82,12/13/2014
Ho Chi Minh City,33,25,0.1,70,12/13/2015
Ho Chi Minh City,24,23,44.9,96,12/13/2016
Ho Chi Minh City,32,24,2.5,78,12/13/2017
Ho Chi Minh City,34,25,0.1,67,12/13/2018
Ho Chi Minh City,31,23,0,72,12/13/2019
Ho Chi Minh City,31,25,17.7,80,12/13/2020
Ho Chi Minh City,31,22,0.8,79,12/1/2009
Ho Chi Minh City,31,24,1.2,84,12/1/2010
Ho Chi Minh City,32,24,0.3,81,12/1/2011
Ho Chi Minh City,35,24,0,75,12/1/2012
Ho Chi Minh City,32,23,0,73,12/1/2013
Ho Chi Minh City,31,24,0.9,75,12/1/2014
Ho Chi Minh City,34,26,0.1,69,12/1/2015
Ho Chi Minh City,32,25,7,80,12/1/2016
Ho Chi Minh City,33,25,0,67,12/1/2017
Ho Chi Minh City,32,25,7.1,76,12/1/2018
Ho Chi Minh City,32,24,0.3,75,12/1/2019
Ho Chi Minh City,30,24,6.5,80,12/1/2020
Ho Chi Minh City,30,24,9.2,81,12/15/2009
Ho Chi Minh City,31,23,0.1,85,12/15/2010
Ho Chi Minh City,32,23,2,81,12/15/2011
Ho Chi Minh City,33,26,0.2,74,12/15/2012
Ho Chi Minh City,33,24,0,77,12/15/2013
Ho Chi Minh City,31,22,0,75,12/15/2014
Ho Chi Minh City,34,25,0,67,12/15/2015
Ho Chi Minh City,30,24,7.4,87,12/15/2016
Ho Chi Minh City,33,24,2.7,75,12/15/2017
Ho Chi Minh City,32,26,16.1,71,12/15/2018
Ho Chi Minh City,33,24,0.1,69,12/15/2019
Ho Chi Minh City,32,25,16.9,78,12/15/2020
Ho Chi Minh City,31,24,1.9,79,12/17/2009
Ho Chi Minh City,29,22,1.6,81,12/17/2010
Ho Chi Minh City,32,23,0.1,76,12/17/2011
Ho Chi Minh City,37,25,0,71,12/17/2012
Ho Chi Minh City,31,22,22.6,84,12/17/2013
Ho Chi Minh City,31,22,0,76,12/17/2014
Ho Chi Minh City,32,24,0,60,12/17/2015
Ho Chi Minh City,30,24,0.3,78,12/17/2016
Ho Chi Minh City,32,24,0.2,63,12/17/2017
Ho Chi Minh City,32,26,5.5,71,12/17/2018
Ho Chi Minh City,33,25,0.1,68,12/17/2019
Ho Chi Minh City,32,24,7,74,12/17/2020
Ho Chi Minh City,33,25,0.5,66,12/14/2009
Ho Chi Minh City,30,24,12.2,88,12/14/2010
Ho Chi Minh City,30,21,10,86,12/14/2011
Ho Chi Minh City,34,25,5.3,75,12/14/2012
Ho Chi Minh City,30,25,2,79,12/14/2013
Ho Chi Minh City,31,22,0,76,12/14/2014
Ho Chi Minh City,35,25,0,68,12/14/2015
Ho Chi Minh City,29,23,9.3,91,12/14/2016
Ho Chi Minh City,32,24,5,78,12/14/2017
Ho Chi Minh City,34,25,0,64,12/14/2018
Ho Chi Minh City,32,22,0.2,71,12/14/2019
Ho Chi Minh City,32,25,1.6,78,12/14/2020
Ho Chi Minh City,35,23,0,70,12/10/2009
Ho Chi Minh City,30,23,0,79,12/10/2010
Ho Chi Minh City,30,22,0.1,79,12/10/2011
Ho Chi Minh City,33,24,0.4,76,12/10/2012
Ho Chi Minh City,34,23,0,76,12/10/2013
Ho Chi Minh City,31,21,0,73,12/10/2014
Ho Chi Minh City,33,26,3.4,75,12/10/2015
Ho Chi Minh City,30,24,1.3,82,12/10/2016
Ho Chi Minh City,32,24,0,70,12/10/2017
Ho Chi Minh City,34,26,0,68,12/10/2018
Ho Chi Minh City,31,22,0,76,12/10/2019
Ho Chi Minh City,32,23,13.4,77,12/10/2020
Ho Chi Minh City,32,23,0,71,12/12/2009
Ho Chi Minh City,32,22,0,82,12/12/2010
Ho Chi Minh City,29,20,0,77,12/12/2011
Ho Chi Minh City,33,24,2.7,78,12/12/2012
Ho Chi Minh City,33,23,0,76,12/12/2013
Ho Chi Minh City,29,22,2,83,12/12/2014
Ho Chi Minh City,33,26,3.1,73,12/12/2015
Ho Chi Minh City,25,23,17.6,92,12/12/2016
Ho Chi Minh City,31,24,4,78,12/12/2017
Ho Chi Minh City,34,26,0,66,12/12/2018
Ho Chi Minh City,31,22,0,76,12/12/2019
Ho Chi Minh City,31,25,3.2,79,12/12/2020
Ho Chi Minh City,32,23,0.3,69,12/20/2009
Ho Chi Minh City,32,23,0,76,12/20/2010
Ho Chi Minh City,27,21,4.3,83,12/20/2011
Ho Chi Minh City,34,25,0,68,12/20/2012
Ho Chi Minh City,29,22,1.4,76,12/20/2013
Ho Chi Minh City,31,23,1.6,78,12/20/2014
Ho Chi Minh City,30,22,0.8,73,12/20/2015
Ho Chi Minh City,31,25,7.6,82,12/20/2016
Ho Chi Minh City,26,22,0.1,58,12/20/2017
Ho Chi Minh City,33,26,0.8,72,12/20/2018
Ho Chi Minh City,34,24,0,69,12/20/2019
Ho Chi Minh City,31,23,0,65,12/20/2020
Ho Chi Minh City,33,22,0.1,74,12/18/2009
Ho Chi Minh City,31,22,0.2,78,12/18/2010
Ho Chi Minh City,31,22,0,74,12/18/2011
Ho Chi Minh City,34,24,0.2,71,12/18/2012
Ho Chi Minh City,27,21,5.4,86,12/18/2013
Ho Chi Minh City,29,21,1.5,72,12/18/2014
Ho Chi Minh City,22,22,0,73,12/18/2015
Ho Chi Minh City,25,23,4.8,86,12/18/2016
Ho Chi Minh City,31,21,0,58,12/18/2017
Ho Chi Minh City,33,23,0,69,12/18/2018
Ho Chi Minh City,33,24,0,64,12/18/2019
Ho Chi Minh City,31,24,6.8,74,12/18/2020
Ho Chi Minh City,32,22,0,67,12/21/2009
Ho Chi Minh City,32,23,3,79,12/21/2010
Ho Chi Minh City,32,22,5.2,80,12/21/2011
Ho Chi Minh City,34,26,5.5,70,12/21/2012
Ho Chi Minh City,29,20,0.1,75,12/21/2013
Ho Chi Minh City,32,23,1.3,78,12/21/2014
Ho Chi Minh City,28,23,5.7,81,12/21/2015
Ho Chi Minh City,32,25,4.2,80,12/21/2016
Ho Chi Minh City,30,21,2.1,64,12/21/2017
Ho Chi Minh City,33,25,0.1,73,12/21/2018
Ho Chi Minh City,33,24,0,68,12/21/2019
Ho Chi Minh City,30,23,0,62,12/21/2020
Ho Chi Minh City,30,24,2.4,83,12/16/2009
Ho Chi Minh City,33,23,2.9,83,12/16/2010
Ho Chi Minh City,33,23,2.4,79,12/16/2011
Ho Chi Minh City,34,25,0.2,73,12/16/2012
Ho Chi Minh City,32,25,1.9,78,12/16/2013
Ho Chi Minh City,31,24,1.9,79,12/16/2014
Ho Chi Minh City,32,25,0,67,12/16/2015
Ho Chi Minh City,29,24,11.3,86,12/16/2016
Ho Chi Minh City,33,24,0.6,71,12/16/2017
Ho Chi Minh City,33,25,1.3,70,12/16/2018
Ho Chi Minh City,33,24,0,68,12/16/2019
Ho Chi Minh City,31,25,7.9,77,12/16/2020
Ho Chi Minh City,32,22,0,71,12/11/2009
Ho Chi Minh City,32,23,0,81,12/11/2010
Ho Chi Minh City,30,21,0,75,12/11/2011
Ho Chi Minh City,34,24,0.2,78,12/11/2012
Ho Chi Minh City,35,23,0,77,12/11/2013
Ho Chi Minh City,32,23,0.9,73,12/11/2014
Ho Chi Minh City,33,26,4.9,76,12/11/2015
Ho Chi Minh City,28,24,16.2,86,12/11/2016
Ho Chi Minh City,35,24,0,70,12/11/2017
Ho Chi Minh City,34,26,0,67,12/11/2018
Ho Chi Minh City,30,22,0.5,78,12/11/2019
Ho Chi Minh City,31,25,24.4,80,12/11/2020
Ho Chi Minh City,34,23,0.3,71,12/24/2009
Ho Chi Minh City,32,23,0.5,80,12/24/2010
Ho Chi Minh City,31,23,0.2,73,12/24/2011
Ho Chi Minh City,31,23,0,67,12/24/2012
Ho Chi Minh City,30,22,1.9,77,12/24/2013
Ho Chi Minh City,32,24,0,71,12/24/2014
Ho Chi Minh City,35,25,0,68,12/24/2015
Ho Chi Minh City,33,24,0.1,76,12/24/2016
Ho Chi Minh City,33,24,0,62,12/24/2017
Ho Chi Minh City,33,25,3.5,72,12/24/2018
Ho Chi Minh City,34,23,0,71,12/24/2019
Ho Chi Minh City,31,24,2.4,75,12/24/2020
Ho Chi Minh City,32,25,2,73,12/25/2009
Ho Chi Minh City,32,22,0,79,12/25/2010
Ho Chi Minh City,30,20,0,73,12/25/2011
Ho Chi Minh City,31,22,0,67,12/25/2012
Ho Chi Minh City,30,23,0.5,78,12/25/2013
Ho Chi Minh City,32,25,0.8,72,12/25/2014
Ho Chi Minh City,33,25,0,69,12/25/2015
Ho Chi Minh City,31,25,2.1,79,12/25/2016
Ho Chi Minh City,24,21,19,73,12/25/2017
Ho Chi Minh City,34,25,7.3,73,12/25/2018
Ho Chi Minh City,34,23,0,70,12/25/2019
Ho Chi Minh City,32,25,5.3,75,12/25/2020
Ho Chi Minh City,33,22,0,70,12/23/2009
Ho Chi Minh City,31,24,5.6,80,12/23/2010
Ho Chi Minh City,32,24,1.5,79,12/23/2011
Ho Chi Minh City,29,24,1.9,75,12/23/2012
Ho Chi Minh City,31,22,1.6,79,12/23/2013
Ho Chi Minh City,31,21,0,71,12/23/2014
Ho Chi Minh City,33,25,0,69,12/23/2015
Ho Chi Minh City,32,24,1,78,12/23/2016
Ho Chi Minh City,34,24,0,67,12/23/2017
Ho Chi Minh City,32,25,0.6,71,12/23/2018
Ho Chi Minh City,32,23,0,72,12/23/2019
Ho Chi Minh City,29,24,14.5,77,12/23/2020
